1,2,3,4,5,6,7,8,9,10,11
2020/2/21,29-112087,MLD-EX-20001,270,0,2020/3/30,449,1,0,2020/2/21 17:49,
2020/2/21,29-112095,MLD-EX-20001,230,0,2020/3/30,448,1,0,2020/2/21 17:49,
2020/2/21,29-112149,MLD-EX-20001,220,0,2020/3/30,448,1,0,2020/2/21 17:49,
2020/2/21,29-112224,MLD-EX-20001,230,0,2020/3/23,4704,1,0,2020/2/21 17:49,
2020/2/21,29-112305,MLD-EX-20001,220,0,2020/3/30,2240,1,0,2020/2/21 17:49,
2020/2/21,29-112308,MLD-EX-20001,230,0,2020/3/30,2240,1,0,2020/2/21 17:49,
2020/2/21,29-112360,MLD-EX-20001,220,0,2020/3/23,860,1,0,2020/2/21 17:49,
2020/2/21,29-112361,MLD-EX-20001,220,0,2020/3/23,240,1,0,2020/2/21 17:49,
2020/2/21,29-112372,MLD-EX-20001,240,0,2020/3/30,2003,1,0,2020/2/21 17:49,
2020/2/21,29-522544,MLD-EX-20001,220,0,2020/3/23,80,1,0,2020/2/21 17:49,
2020/2/21,29-522758,MLD-MD-20049,230,0,2020/3/23,2534,1,0,2020/2/21 17:49,
2020/2/21,29-522758,MLD-MD-20059,220,0,2020/3/23,2534,1,0,2020/2/21 17:49,
2020/2/21,29-522762,MLD-MD-20049,230,0,2020/3/25,2047,1,0,2020/2/21 17:49,
2020/2/21,29-522762,MLD-MD-20059,220,0,2020/3/25,2047,1,0,2020/2/21 17:49,
2020/2/21,29-522765,MLD-MD-20049,230,0,2020/4/1,2047,1,0,2020/2/21 17:49,
2020/2/21,29-522765,MLD-MD-20059,220,0,2020/4/1,2047,1,0,2020/2/21 17:49,
2020/2/21,29-522766,MLD-MD-20049,230,1,2020/4/1,1687,0,0,2020/2/21 17:49,2020/3/31 10:11
2020/2/21,29-522766,MLD-MD-20049,230,2,2020/4/10,360,1,0,2020/3/31 10:11,2020/4/1 11:03
2020/2/21,29-522766,MLD-MD-20059,220,0,2020/4/1,2047,1,0,2020/2/21 17:49,
2020/2/21,29-522769,MLD-MD-20049,230,0,2020/4/15,1949,1,0,2020/2/21 17:49,
2020/2/21,29-522769,MLD-MD-20059,220,0,2020/4/17,1949,1,0,2020/2/21 17:49,2020/4/14 9:23
2020/2/21,29-522770,MLD-MD-20049,230,0,2020/4/15,1949,1,0,2020/2/21 17:49,
2020/2/21,29-522770,MLD-MD-20059,220,0,2020/4/17,1949,1,0,2020/2/21 17:49,2020/4/14 9:23
2020/2/21,29-522784,MLD-EX-20001,220,0,2020/3/23,1680,1,0,2020/2/21 17:49,
2020/2/21,90-295121,MLD-MD-20049,80,0,2020/4/15,43,1,0,2020/2/21 17:49,
2020/2/21,90-295121,MLD-MD-20059,70,0,2020/4/17,43,1,0,2020/2/21 17:49,2020/4/14 9:23
2020/3/3,97-292114,BON-EX-20018,40,0,2020/3/5,45,1,0,2020/3/3 19:21,
2020/3/3,97-292114,BON-MD-20026,60,0,2020/3/6,45,1,0,2020/3/3 19:21,
2020/3/3,97-292114,CAS-MD-20021,120,0,2020/3/6,45,1,0,2020/3/3 19:21,
2020/3/3,97-292114,CAS-MD-20022,130,0,2020/3/6,45,1,0,2020/3/3 19:21,
2020/3/3,97-292114,MLD-MD-20057,70,0,2020/3/6,45,1,0,2020/3/3 19:21,
2020/3/4,29-112501,MLD-MD-20031,115,0,2020/3/11,1000,1,0,2020/3/5 16:51,
2020/3/4,29-112501,MLD-MD-20032,130,0,2020/3/11,1000,1,0,2020/3/5 16:51,
2020/3/6,29-522758,MLD-MD-20055,95,0,2020/3/9,100,1,0,2020/3/6 10:43,
2020/3/6,29-522758,MLD-MD-20056,105,0,2020/3/9,100,1,0,2020/3/6 10:43,
2020/3/11,29-112456,MLD-MD-20031,110,0,2020/4/6,14860,1,0,2020/3/12 13:48,
2020/3/11,29-112456,MLD-MD-20032,120,0,2020/4/6,14860,1,0,2020/3/12 13:48,
2020/3/11,29-112497,MLD-MD-20031,110,0,2020/4/20,11368,1,0,2020/3/12 13:48,
2020/3/11,29-112497,MLD-MD-20032,120,0,2020/4/20,11368,1,0,2020/3/12 13:48,
2020/3/11,29-112500,MLD-MD-20031,110,0,2020/4/3,9245,1,0,2020/3/12 13:48,
2020/3/11,29-112500,MLD-MD-20032,120,0,2020/4/3,9245,1,0,2020/3/12 13:48,
2020/3/11,29-112501,MLD-MD-20031,110,1,2020/3/11,1000,0,0,2020/4/9 13:25,
2020/3/11,29-112501,MLD-MD-20031,110,2,2020/4/10,12000,0,0,2020/3/12 13:48,2020/4/9 13:25
2020/3/11,29-112501,MLD-MD-20031,110,3,2020/4/13,4037,1,0,2020/4/9 13:25,
2020/3/11,29-112501,MLD-MD-20032,120,1,2020/3/11,1000,0,0,2020/4/9 13:26,
2020/3/11,29-112501,MLD-MD-20032,120,2,2020/4/10,12000,0,0,2020/3/12 13:48,2020/4/9 13:26
2020/3/11,29-112501,MLD-MD-20032,120,3,2020/4/13,4037,1,0,2020/4/9 13:26,
2020/3/11,29-112629,MLD-MD-20031,110,0,2020/4/6,204,1,0,2020/3/12 13:48,
2020/3/11,29-112629,MLD-MD-20032,120,0,2020/4/6,204,1,0,2020/3/12 13:48,
2020/3/11,29-522773,MLD-MD-20055,90,0,2020/4/13,975,1,0,2020/3/12 13:48,
2020/3/11,29-522773,MLD-MD-20056,100,0,2020/4/13,975,1,0,2020/3/12 13:48,
2020/3/11,29-522814,MLD-MD-20031,110,0,2020/4/17,5116,1,0,2020/3/12 13:48,
2020/3/11,29-522814,MLD-MD-20032,120,0,2020/4/17,5116,1,0,2020/3/12 13:48,
2020/3/11,29-522817,MLD-MD-20031,110,0,2020/4/17,5015,1,0,2020/3/12 13:48,
2020/3/11,29-522817,MLD-MD-20032,120,0,2020/4/17,5015,1,0,2020/3/12 13:48,
2020/3/11,29-585349,MLD-MD-20031,110,0,2020/4/6,1220,1,0,2020/3/12 13:48,
2020/3/11,29-585349,MLD-MD-20032,120,0,2020/4/6,1220,1,0,2020/3/12 13:48,
2020/3/11,97-292114,MLD-MD-20055,80,0,2020/4/13,45,1,0,2020/3/12 13:48,
2020/3/11,97-292114,MLD-MD-20056,90,0,2020/4/13,45,1,0,2020/3/12 13:48,
2020/3/11,97-297465,MLD-MD-20031,100,0,2020/4/3,6,1,0,2020/3/12 13:48,
2020/3/11,97-297465,MLD-MD-20032,110,0,2020/4/3,6,1,0,2020/3/12 13:48,
2020/3/12,29-522773,BON-EX-20018,55,0,2020/3/16,240,1,0,2020/3/13 13:35,
2020/3/12,29-522773,BON-MD-20026,75,0,2020/3/18,270,1,0,2020/3/13 13:35,
2020/3/13,29-111901,MLD-EX-20002,210,0,2020/3/18,37440,1,0,2020/3/13 19:06,
2020/3/13,29-112040,MLD-EX-20002,250,0,2020/3/25,18216,1,0,2020/3/13 19:06,
2020/3/13,29-112072,MLD-EX-20002,220,0,2020/3/30,640,1,0,2020/3/13 19:06,
2020/3/13,29-112073,MLD-EX-20002,220,0,2020/3/30,1024,1,0,2020/3/13 19:06,
2020/3/13,29-112076,MLD-EX-20002,220,0,2020/3/30,2000,1,0,2020/3/13 19:06,
2020/3/13,29-112079,MLD-EX-20002,220,0,2020/4/1,8000,1,0,2020/3/13 19:06,
2020/3/13,29-112080,MLD-EX-20002,220,0,2020/4/1,8000,1,0,2020/3/13 19:06,
2020/3/13,29-112083,MLD-EX-20002,220,0,2020/3/30,1024,1,0,2020/3/13 19:06,
2020/3/13,29-112084,MLD-EX-20002,220,0,2020/3/30,512,1,0,2020/3/13 19:06,
2020/3/13,29-112110,MLD-EX-20002,280,0,2020/3/25,160,1,0,2020/3/13 19:06,
2020/3/13,29-112113,MLD-EX-20002,290,0,2020/3/27,1680,1,0,2020/3/13 19:06,
2020/3/13,29-112127,MLD-EX-20002,280,0,2020/3/27,1792,1,0,2020/3/13 19:06,
2020/3/13,29-112150,MLD-EX-20002,250,0,2020/3/27,1153,1,0,2020/3/13 19:06,
2020/3/13,29-112153,MLD-EX-20002,270,0,2020/3/27,244,1,0,2020/3/13 19:06,
2020/3/13,29-112154,MLD-EX-20002,250,0,2020/3/27,641,1,0,2020/3/13 19:06,
2020/3/13,29-112157,MLD-EX-20002,260,0,2020/3/27,4993,1,0,2020/3/13 19:06,
2020/3/13,29-112161,MLD-EX-20002,250,0,2020/3/27,640,1,0,2020/3/13 19:06,
2020/3/13,29-112164,MLD-EX-20002,260,0,2020/3/27,5377,1,0,2020/3/13 19:06,
2020/3/13,29-112165,MLD-EX-20002,250,0,2020/3/30,1153,1,0,2020/3/13 19:06,
2020/3/13,29-112168,MLD-EX-20002,250,0,2020/3/30,960,1,0,2020/3/13 19:06,
2020/3/13,29-112256,MLD-EX-20002,260,0,2020/3/30,4480,1,0,2020/3/13 19:06,
2020/3/13,29-112301,MLD-EX-20002,230,0,2020/3/30,3200,1,0,2020/3/13 19:06,
2020/3/13,29-112327,MLD-EX-20002,250,0,2020/4/10,17940,1,0,2020/3/13 19:06,
2020/3/13,29-112401,MLD-EX-20001,240,0,2020/4/17,4227,1,0,2020/3/13 19:06,
2020/3/13,29-112456,BON-MD-20023,60,1,2020/4/24,15120,0,0,2020/3/13 19:06,2020/3/16 10:26
2020/3/13,29-112456,BON-MD-20023,60,2,2020/5/8,15624,1,0,2020/3/16 10:26,
2020/3/13,29-112456,MLD-MD-20035,70,1,2020/4/24,15000,0,0,2020/3/13 19:06,2020/3/16 10:56
2020/3/13,29-112456,MLD-MD-20035,70,2,2020/5/8,14427,1,0,2020/3/16 10:56,
2020/3/13,29-112500,BON-MD-20023,60,0,2020/5/11,20038,1,0,2020/3/13 19:06,
2020/3/13,29-112500,MLD-MD-20035,70,0,2020/5/11,18399,1,0,2020/3/13 19:06,
2020/3/13,29-112500,MLD-MD-20036,80,0,2020/5/8,9245,1,0,2020/3/13 19:06,
2020/3/13,29-112681,BON-NDS-20002,80,1,2020/4/13,6500,0,0,2020/3/13 19:06,2020/3/16 10:28
2020/3/13,29-112681,BON-NDS-20002,80,2,2020/4/15,6590,1,0,2020/3/16 10:28,
2020/3/13,29-112681,CAS-NDS-20001,90,1,2020/4/13,3300,0,0,2020/3/13 19:06,2020/3/16 10:29
2020/3/13,29-112681,CAS-NDS-20001,90,2,2020/4/15,3310,1,0,2020/3/16 10:29,
2020/3/13,29-112681,CAS-NDS-20002,100,1,2020/4/13,3300,0,0,2020/3/13 19:06,2020/3/16 10:29
2020/3/13,29-112681,CAS-NDS-20002,100,2,2020/4/15,3310,1,0,2020/3/16 10:29,
2020/3/13,29-112681,MLD-NDS-20001,120,1,2020/4/13,7000,0,0,2020/3/13 19:06,2020/3/16 11:01
2020/3/13,29-112681,MLD-NDS-20001,120,2,2020/4/15,6090,1,0,2020/3/16 11:00,2020/3/16 11:01
2020/3/13,29-112681,MLD-NDS-20002,110,1,2020/4/13,7000,0,0,2020/3/13 19:06,2020/3/16 11:01
2020/3/13,29-112681,MLD-NDS-20002,110,2,2020/4/15,6090,1,0,2020/3/16 11:01,
2020/3/13,29-112681,SPR-NDS-20001,130,0,2020/4/10,13090,1,0,2020/3/13 19:06,
2020/3/13,29-522360,MLD-EX-20002,210,0,2020/3/25,600,1,0,2020/3/13 19:06,
2020/3/13,29-522548,MLD-EX-20002,240,0,2020/3/30,320,1,0,2020/3/13 19:06,
2020/3/13,29-522703,MLD-EX-20002,220,0,2020/4/3,14976,1,0,2020/3/13 19:06,
2020/3/13,29-522709,MLD-EX-20002,220,0,2020/4/6,14976,1,0,2020/3/13 19:06,
2020/3/13,29-522710,MLD-EX-20002,220,0,2020/4/8,14976,1,0,2020/3/13 19:06,
2020/3/13,29-522714,MLD-EX-20002,140,0,2020/3/30,1320,1,0,2020/3/13 19:06,
2020/3/13,29-522717,MLD-EX-20002,140,0,2020/3/30,1280,1,0,2020/3/13 19:06,
2020/3/13,29-522773,BON-EX-20018,50,0,2020/4/10,989,1,0,2020/3/13 19:06,
2020/3/13,29-522773,BON-MD-20026,70,0,2020/4/20,980,1,0,2020/3/13 19:06,
2020/3/13,29-522773,CAS-MD-20021,130,0,2020/4/20,975,1,0,2020/3/13 19:06,
2020/3/13,29-522773,CAS-MD-20022,140,0,2020/4/20,975,1,0,2020/3/13 19:06,
2020/3/13,29-522773,MLD-MD-20049,240,0,2020/4/24,975,1,0,2020/3/13 19:06,
2020/3/13,29-522773,MLD-MD-20057,80,0,2020/4/24,975,1,0,2020/3/13 19:06,
2020/3/13,29-522773,MLD-MD-20059,230,0,2020/4/24,975,1,0,2020/3/13 19:06,
2020/3/13,29-522792,MLD-EX-20001,160,0,2020/4/24,4224,1,0,2020/3/13 19:06,
2020/3/13,29-522802,MLD-EX-20001,160,0,2020/4/24,4224,1,0,2020/3/13 19:06,
2020/3/13,29-522814,BON-MD-20023,60,0,2020/5/13,10232,1,0,2020/3/13 19:06,
2020/3/13,29-522814,MLD-MD-20053,80,0,2020/4/13,5116,1,0,2020/3/13 19:06,
2020/3/13,29-522817,BON-MD-20023,60,0,2020/5/15,10029,1,0,2020/3/13 19:06,
2020/3/13,29-522817,MLD-MD-20052,80,0,2020/4/13,5015,1,0,2020/3/13 19:06,
2020/3/13,29-522835,BON-DFL-20008,60,0,2020/4/22,8986,1,0,2020/3/13 19:06,
2020/3/13,29-522835,BON-DFL-20009,70,0,2020/4/22,8813,1,0,2020/3/13 19:06,
2020/3/13,29-522835_2,BON-DFL-20009,75,0,2020/4/22,173,0,0,2020/3/13 19:06,
2020/3/13,29-522836,BON-DFL-20008,60,0,2020/4/10,10484,1,0,2020/3/13 19:06,2020/3/25 9:57
2020/3/13,29-522836,BON-DFL-20009,70,0,2020/4/15,10282,1,0,2020/3/13 19:06,2020/3/25 9:57
2020/3/13,29-522836_2,BON-DFL-20009,75,0,2020/4/15,202,0,0,2020/3/13 19:06,2020/3/25 9:57
2020/3/13,29-585349,MLD-MD-20052,80,0,2020/4/13,1220,1,0,2020/3/13 19:06,
2020/3/13,90-295118,MLD-EX-20002,120,0,2020/3/30,6,1,0,2020/3/13 19:06,
2020/3/17,29-112795,MLD-MD-20031,120,0,2020/4/13,4655,1,0,2020/3/18 13:52,
2020/3/17,29-112795,MLD-MD-20032,130,0,2020/4/13,4655,1,0,2020/3/18 13:52,
2020/3/17,29-112796,MLD-MD-20031,120,0,2020/4/13,1164,1,0,2020/3/18 13:52,
2020/3/17,29-112796,MLD-MD-20032,130,0,2020/4/13,1164,1,0,2020/3/18 13:52,
2020/3/24,29-112394,MLD-EX-20002,240,0,2020/4/15,12480,1,0,2020/3/25 10:02,
2020/3/24,29-112397,MLD-EX-20002,200,0,2020/4/8,49920,1,0,2020/3/25 10:02,
2020/3/24,29-112714,MLD-EX-20002,220,0,2020/4/17,32256,1,0,2020/3/25 10:02,
2020/3/24,29-112718,MLD-EX-20002,240,0,2020/5/8,12480,1,0,2020/3/25 10:02,
2020/3/24,29-112722,MLD-EX-20002,240,0,2020/5/11,12480,1,0,2020/3/25 10:02,
2020/3/24,29-112725,MLD-EX-20002,210,0,2020/4/24,24960,1,0,2020/3/25 10:02,
2020/3/24,29-112795,BON-MD-20023,70,0,2020/5/20,10138,1,0,2020/3/25 10:02,2020/5/12 13:49
2020/3/24,29-112795,MLD-MD-20035,80,0,2020/5/20,9309,1,0,2020/3/25 10:02,2020/5/12 13:52
2020/3/24,29-112795,MLD-MD-20036,90,0,2020/5/20,4678,1,0,2020/3/25 10:02,2020/5/12 13:52
2020/3/24,29-112796,BON-MD-20023,70,0,2020/5/20,2535,1,0,2020/3/25 10:02,2020/5/12 13:49
2020/3/24,29-112796,MLD-MD-20035,80,0,2020/5/20,2328,1,0,2020/3/25 10:02,2020/5/12 13:52
2020/3/24,29-112796,MLD-MD-20036,90,0,2020/5/20,1170,1,0,2020/3/25 10:02,2020/5/12 13:52
2020/3/24,29-112800,BON-MD-20015,80,0,2020/4/13,7973,1,0,2020/3/25 10:02,
2020/3/24,29-112800,CAS-MD-20015,100,0,2020/4/13,1680,1,0,2020/3/25 10:02,
2020/3/24,29-112803,MLD-MD-20034,100,0,2020/4/13,1132,1,0,2020/3/25 10:02,
2020/3/24,29-112806,MLD-MD-20034,100,0,2020/4/13,1132,1,0,2020/3/25 10:02,
2020/3/24,29-112836,MLD-EX-20002,200,1,2020/5/15,31200,0,0,2020/3/25 10:02,2020/3/25 10:08
2020/3/24,29-112836,MLD-EX-20002,200,2,2020/5/20,31200,1,0,2020/3/25 10:08,
2020/3/24,29-112839,MLD-EX-20002,200,1,2020/5/27,31200,0,0,2020/3/25 10:02,2020/5/12 14:16
2020/3/24,29-112839,MLD-EX-20002,200,2,2020/6/5,31200,1,0,2020/3/25 10:09,2020/5/12 14:16
2020/3/24,29-112840,MLD-EX-20002,240,0,2020/5/13,12480,1,0,2020/3/25 10:02,
2020/3/24,29-522824,BON-DFL-20008,60,0,2020/4/24,3460,1,0,2020/3/25 10:02,2020/4/7 10:05
2020/3/24,29-522824,BON-DFL-20009,70,0,2020/5/13,3460,1,0,2020/3/25 10:02,
2020/3/24,29-522825,BON-DFL-20008,60,0,2020/4/24,1176,1,0,2020/3/25 10:02,2020/4/7 10:05
2020/3/24,29-522825,BON-DFL-20009,70,0,2020/5/13,1176,1,0,2020/3/25 10:02,
2020/3/24,29-522828,BON-DFL-20008,60,0,2020/5/8,3411,1,0,2020/3/25 10:02,2020/4/7 10:07
2020/3/24,29-522828,BON-DFL-20009,70,0,2020/5/15,3411,1,0,2020/3/25 10:02,
2020/3/24,29-522846,BON-DFL-20008,60,0,2020/4/24,3692,1,0,2020/3/25 10:02,2020/4/7 10:05
2020/3/24,29-522846,BON-DFL-20009,70,0,2020/5/13,3692,1,0,2020/3/25 10:02,
2020/3/24,29-522847,BON-DFL-20008,60,0,2020/4/24,1780,1,0,2020/3/25 10:02,2020/4/7 10:05
2020/3/24,29-522847,BON-DFL-20009,70,0,2020/5/13,1780,1,0,2020/3/25 10:02,
2020/3/24,29-522851,BON-DFL-20008,60,0,2020/5/8,3461,1,0,2020/3/25 10:02,2020/4/7 10:07
2020/3/24,29-522851,BON-DFL-20009,70,0,2020/5/15,3461,1,0,2020/3/25 10:02,
2020/3/24,29-522854,BON-DFL-20008,60,0,2020/4/24,1583,1,0,2020/3/25 10:02,2020/4/7 10:05
2020/3/24,29-522854,BON-DFL-20009,70,0,2020/5/13,1583,1,0,2020/3/25 10:02,
2020/3/24,29-522910,BON-DFL-20008,60,0,2020/5/8,4385,1,0,2020/3/25 10:02,2020/4/7 10:07
2020/3/24,29-522910,BON-DFL-20009,70,0,2020/5/15,4385,1,0,2020/3/25 10:02,
2020/3/24,97-292132,BON-DFL-20008,50,0,2020/5/8,60,1,0,2020/3/25 10:02,2020/4/7 10:07
2020/3/24,97-292132,BON-DFL-20009,60,0,2020/5/15,60,1,0,2020/3/25 10:02,
2020/3/24,97-292133,BON-DFL-20008,50,0,2020/5/8,100,1,0,2020/3/25 10:02,2020/4/7 10:07
2020/3/24,97-292133,BON-DFL-20009,60,0,2020/5/15,100,1,0,2020/3/25 10:02,
2020/3/24,97-297486,,10,0,2020/5/15,1,0,0,2020/3/25 10:02,
2020/3/25,96-291536,MLD-MD-20046,10,0,2020/3/30,3519,1,0,2020/3/25 17:51,
2020/3/25,96-291536,MLD-MD-20047,20,0,2020/3/30,3637,1,0,2020/3/25 17:51,
2020/3/25,96-291536,MLD-MD-20054,30,0,2020/3/30,4125,1,0,2020/3/25 17:51,
2020/3/25,97-292141,MLD-MD-20046,10,0,2020/3/30,3750,1,0,2020/3/25 17:51,
2020/3/25,97-292141,MLD-MD-20047,20,0,2020/3/30,3750,1,0,2020/3/25 17:51,
2020/3/25,97-292141,MLD-MD-20054,30,0,2020/3/30,3750,1,0,2020/3/25 17:51,
2020/3/26,29-112223,MLD-EX-20002,220,0,2020/4/22,37632,1,0,2020/3/27 10:26,
2020/3/26,29-112297,MLD-EX-20002,230,0,2020/5/15,5120,1,0,2020/3/27 10:26,
2020/3/26,29-112304,MLD-EX-20002,220,0,2020/5/15,5120,1,0,2020/3/27 10:26,
2020/3/26,29-112345,MLD-EX-20002,220,0,2020/5/15,512,1,0,2020/3/27 10:26,
2020/3/26,29-112367,MLD-EX-20002,270,0,2020/4/20,16000,1,0,2020/3/27 10:26,
2020/3/26,29-112371,MLD-EX-20002,250,0,2020/5/15,4000,1,0,2020/3/27 10:26,
2020/3/26,29-112500,MLD-EX-20002,250,0,2020/6/3,18216,1,0,2020/3/27 10:26,2020/4/25 15:48
2020/3/26,29-112552,MLD-EX-20002,220,0,2020/5/27,12800,1,0,2020/3/27 10:26,
2020/3/26,29-112556,MLD-EX-20001,220,0,2020/5/20,2240,1,0,2020/3/27 10:26,2020/5/12 14:06
2020/3/26,29-112637,MLD-EX-20002,220,0,2020/5/27,320,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112644,MLD-EX-20002,290,0,2020/5/27,720,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112647,MLD-EX-20002,280,0,2020/5/27,1280,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112648,MLD-EX-20002,250,0,2020/5/27,385,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112652,MLD-EX-20002,250,0,2020/5/27,321,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112655,MLD-EX-20002,250,0,2020/5/27,3841,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112658,MLD-EX-20002,250,0,2020/5/27,1540,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112659,MLD-EX-20002,250,0,2020/5/27,2305,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112660,MLD-EX-20002,250,0,2020/5/27,640,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-112682,MLD-EX-20001,270,0,2020/5/20,2000,1,0,2020/3/27 10:26,2020/5/12 14:06
2020/3/26,29-112717,MLD-EX-20001,220,0,2020/5/20,1008,1,0,2020/3/27 10:26,2020/5/12 14:06
2020/3/26,29-112892,MLD-EX-20001,220,0,2020/5/20,896,1,0,2020/3/27 10:26,2020/5/12 14:06
2020/3/26,29-522799,MLD-EX-20002,220,0,2020/5/27,1600,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,29-522814,MLD-EX-20002,250,0,2020/6/5,10080,1,0,2020/3/27 10:26,2020/4/25 15:48
2020/3/26,29-522868,BON-MD-20023,60,0,2020/6/15,10232,1,0,2020/3/27 10:26,2020/5/12 10:32
2020/3/26,29-522868,MLD-MD-20035,70,0,2020/6/15,10181,1,0,2020/3/27 10:26,2020/5/12 10:34
2020/3/26,29-522868,MLD-MD-20053,80,0,2020/4/24,5116,1,0,2020/3/27 10:26,
2020/3/26,29-522869,BON-MD-20023,60,0,2020/6/17,10232,1,0,2020/3/27 10:26,2020/5/12 10:32
2020/3/26,29-522869,MLD-MD-20035,70,0,2020/6/17,10181,1,0,2020/3/27 10:26,2020/5/12 10:34
2020/3/26,29-522869,MLD-MD-20053,80,0,2020/5/20,5116,1,0,2020/3/27 10:26,2020/5/12 14:06
2020/3/26,29-522870,BON-MD-20023,60,0,2020/6/19,10232,1,0,2020/3/27 10:26,2020/5/12 10:32
2020/3/26,29-522870,MLD-MD-20035,70,0,2020/6/19,10181,1,0,2020/3/27 10:26,2020/5/12 10:36
2020/3/26,29-522870,MLD-MD-20052,80,0,2020/5/8,5116,1,0,2020/3/27 10:26,
2020/3/26,29-522873,BON-MD-20023,60,0,2020/6/22,10232,1,0,2020/3/27 10:26,2020/5/12 10:33
2020/3/26,29-522873,MLD-MD-20035,70,0,2020/6/22,10181,1,0,2020/3/27 10:26,2020/5/12 10:36
