1,2,3,4,5,6,7,8,9,10,11
2020/3/26,29-522873,MLD-MD-20052,80,0,2020/5/20,5116,1,0,2020/3/27 10:26,2020/5/12 13:55
2020/3/26,29-522876,BON-MD-20015,80,0,2020/5/11,8523,1,0,2020/3/27 10:26,
2020/3/26,29-522876,CAS-MD-20009,90,0,2020/5/11,4368,1,0,2020/3/27 10:26,
2020/3/26,29-522876,CAS-MD-20016,100,0,2020/5/11,4368,1,0,2020/3/27 10:26,
2020/3/26,29-522881,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522881,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522884,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522884,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522887,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522887,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522891,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522891,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522892,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522892,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522895,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522895,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,29-522898,BON-DFL-20008,60,0,2020/5/8,347,1,0,2020/3/27 10:26,2020/4/7 10:07
2020/3/26,29-522898,BON-DFL-20009,70,0,2020/5/13,347,1,0,2020/3/27 10:26,
2020/3/26,96-299566,MLD-EX-20002,220,0,2020/5/27,60,1,0,2020/3/27 10:26,2020/5/12 14:15
2020/3/26,97-292146,MLD-MD-20051,70,0,2020/4/6,243,1,0,2020/3/27 10:26,
2020/3/26,97-292146,MLD-MD-20060,60,0,2020/4/6,243,1,0,2020/3/27 10:26,
2020/3/26,97-292148,MLD-MD-20049,60,0,2020/4/24,213,1,0,2020/3/27 10:26,
2020/3/26,97-292148,MLD-MD-20059,50,0,2020/4/24,213,1,0,2020/3/27 10:26,
2020/4/3,29-112456,MLD-MD-20036,85,0,2020/5/15,5000,1,0,2020/4/3 19:05,
2020/4/3,29-112497,MLD-MD-20035,70,1,2020/6/19,12512,0,0,2020/4/3 19:05,2020/5/12 10:36
2020/4/3,29-112497,MLD-MD-20035,70,2,2020/6/22,10000,1,0,2020/4/3 19:14,2020/5/12 10:36
2020/4/3,29-112497,MLD-MD-20036,80,0,2020/5/15,11256,1,0,2020/4/3 19:05,
2020/4/3,29-112501,MLD-MD-20035,70,1,2020/5/15,15000,0,0,2020/4/3 19:05,2020/5/12 13:53
2020/4/3,29-112501,MLD-MD-20035,70,2,2020/5/20,16758,1,0,2020/4/3 19:13,2020/5/12 13:53
2020/4/3,29-112501,MLD-MD-20036,80,0,2020/6/15,15879,1,0,2020/4/3 19:05,2020/5/12 10:37
2020/4/3,29-112832,MLD-EX-20001,240,0,2020/6/3,4227,1,0,2020/4/3 19:05,
2020/4/3,29-112914,BON-MD-20023,60,0,2020/6/19,14919,1,0,2020/4/3 19:05,2020/5/12 10:32
2020/4/3,29-112914,MLD-MD-20035,70,0,2020/5/13,14280,1,0,2020/4/3 19:05,
2020/4/3,29-112914,MLD-MD-20036,80,0,2020/4/24,7140,1,0,2020/4/3 19:05,
2020/4/3,29-112958,BON-MD-20023,60,0,2020/6/22,840,1,0,2020/4/3 19:05,2020/5/12 10:33
2020/4/3,29-112958,MLD-MD-20035,70,0,2020/5/13,804,1,0,2020/4/3 19:05,
2020/4/3,29-112958,MLD-MD-20036,80,0,2020/4/24,408,1,0,2020/4/3 19:05,
2020/4/3,29-522814,MLD-MD-20035,70,0,2020/6/17,10181,1,0,2020/4/3 19:05,2020/5/12 10:34
2020/4/3,29-522817,MLD-MD-20035,70,0,2020/6/15,9979,1,0,2020/4/3 19:05,2020/5/12 10:34
2020/4/3,29-585356,BON-EX-20018,40,0,2020/4/10,481,1,0,2020/4/3 19:05,
2020/4/3,29-585356,BON-MD-20026,60,0,2020/4/13,473,1,0,2020/4/3 19:05,
2020/4/3,29-585356,CAS-MD-20021,120,0,2020/4/13,464,1,0,2020/4/3 19:05,
2020/4/3,29-585356,CAS-MD-20022,130,0,2020/4/13,464,1,0,2020/4/3 19:05,
2020/4/3,29-585356,MLD-MD-20057,70,0,2020/4/13,464,1,0,2020/4/3 19:05,
2020/4/3,90-295165,BON-EX-20018,20,0,2020/4/10,480,1,0,2020/4/3 19:05,
2020/4/3,97-292137,BON-EX-20018,40,0,2020/4/10,500,1,0,2020/4/3 19:05,
2020/4/3,97-292137,BON-MD-20026,60,0,2020/4/13,200,1,0,2020/4/3 19:05,
2020/4/3,97-292137,CAS-MD-20021,120,0,2020/4/13,200,1,0,2020/4/3 19:05,
2020/4/3,97-292137,CAS-MD-20022,130,0,2020/4/13,200,1,0,2020/4/3 19:05,
2020/4/3,97-292137,MLD-MD-20057,70,0,2020/4/13,200,1,0,2020/4/3 19:05,
2020/4/3,97-292152,BON-EX-20018,50,0,2020/4/10,46,1,0,2020/4/3 19:05,
2020/4/3,97-292152,BON-MD-20026,70,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292152,CAS-MD-20021,130,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292152,CAS-MD-20022,140,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292152,MLD-MD-20057,80,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292154,BON-EX-20018,50,0,2020/4/10,46,1,0,2020/4/3 19:05,
2020/4/3,97-292154,BON-MD-20026,70,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292154,CAS-MD-20021,130,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292154,CAS-MD-20022,140,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292154,MLD-MD-20057,80,0,2020/4/13,43,1,0,2020/4/3 19:05,
2020/4/3,97-292155,BON-EX-20018,50,0,2020/4/10,28,1,0,2020/4/3 19:05,
2020/4/3,97-292155,BON-MD-20026,70,0,2020/4/13,25,1,0,2020/4/3 19:05,
2020/4/3,97-292155,CAS-MD-20021,130,0,2020/4/13,25,1,0,2020/4/3 19:05,
2020/4/3,97-292155,CAS-MD-20022,140,0,2020/4/13,25,1,0,2020/4/3 19:05,
2020/4/3,97-292155,MLD-MD-20057,80,0,2020/4/13,25,1,0,2020/4/3 19:05,
2020/4/3,98-295467,MLD-EX-20001,210,0,2020/6/3,8,1,0,2020/4/3 19:05,
2020/4/8,29-112800,CAS-MD-20009,90,0,2020/4/17,1120,1,0,2020/4/8 15:32,
2020/4/8,29-112800,CAS-MD-20015,105,0,2020/4/17,1232,1,0,2020/4/8 15:32,
2020/4/10,29-112914,MLD-MD-20031,110,0,2020/4/24,7211,1,0,2020/4/13 19:40,
2020/4/10,29-112914,MLD-MD-20032,120,0,2020/4/24,7211,1,0,2020/4/13 19:40,
2020/4/10,29-112958,MLD-MD-20031,110,0,2020/5/11,408,1,0,2020/4/13 19:40,
2020/4/10,29-112958,MLD-MD-20032,120,0,2020/5/11,408,1,0,2020/4/13 19:40,
2020/4/10,29-522868,MLD-MD-20031,110,0,2020/4/24,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522868,MLD-MD-20032,120,0,2020/4/24,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522869,MLD-MD-20031,110,0,2020/4/24,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522869,MLD-MD-20032,120,0,2020/4/24,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522870,MLD-MD-20031,110,0,2020/5/11,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522870,MLD-MD-20032,120,0,2020/5/11,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522873,MLD-MD-20031,110,0,2020/5/11,5116,1,0,2020/4/13 19:40,
2020/4/10,29-522873,MLD-MD-20032,120,0,2020/5/11,5116,1,0,2020/4/13 19:40,
2020/4/10,97-297511,MLD-MD-20031,100,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/10,97-297511,MLD-MD-20032,110,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/10,97-297512,MLD-MD-20031,100,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/10,97-297512,MLD-MD-20032,110,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/10,97-297513,MLD-MD-20031,100,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/10,97-297513,MLD-MD-20032,110,0,2020/5/11,61,1,0,2020/4/13 19:40,
2020/4/16,29-112555,MLD-EX-20002,220,0,2020/5/20,1600,1,0,2020/4/16 20:09,
2020/4/16,29-112566,MLD-EX-20002,220,0,2020/5/20,1024,1,0,2020/4/16 20:09,
2020/4/16,29-112663,MLD-EX-20002,220,0,2020/5/20,512,1,0,2020/4/16 20:09,
2020/4/16,29-112666,MLD-EX-20002,220,0,2020/5/20,512,1,0,2020/4/16 20:09,
2020/4/16,29-112669,MLD-EX-20002,220,0,2020/5/20,6400,1,0,2020/4/16 20:09,
2020/4/16,29-112670,MLD-EX-20002,220,0,2020/5/20,2560,1,0,2020/4/16 20:09,
2020/4/16,29-112674,MLD-EX-20002,220,0,2020/5/20,640,1,0,2020/4/16 20:09,
2020/4/16,29-112677,MLD-EX-20002,220,0,2020/5/20,512,1,0,2020/4/16 20:09,
2020/4/16,29-112752,MLD-EX-20002,220,0,2020/5/20,4096,1,0,2020/4/16 20:09,
2020/4/16,29-112821,MLD-EX-20002,220,0,2020/5/20,600,1,0,2020/4/16 20:09,
2020/4/16,29-112910,MLD-EX-20002,240,0,2020/5/20,1200,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-112968,MLD-EX-20002,220,0,2020/5/27,320,1,0,2020/4/16 20:09,
2020/4/16,29-112969,MLD-EX-20002,220,0,2020/5/27,512,1,0,2020/4/16 20:09,
2020/4/16,29-112970,MLD-EX-20002,220,0,2020/5/27,1600,1,0,2020/4/16 20:09,
2020/4/16,29-112973,MLD-EX-20002,220,0,2020/5/27,1600,1,0,2020/4/16 20:09,
2020/4/16,29-112976,MLD-EX-20002,220,0,2020/5/27,960,1,0,2020/4/16 20:09,
2020/4/16,29-112980,MLD-EX-20002,280,0,2020/5/20,480,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-112981,MLD-EX-20002,280,0,2020/5/20,256,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-112984,MLD-EX-20002,270,0,2020/5/20,244,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-112987,MLD-EX-20002,250,0,2020/5/20,385,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-112992,MLD-EX-20002,250,0,2020/5/27,321,1,0,2020/4/16 20:09,
2020/4/16,29-112995,MLD-EX-20002,250,0,2020/5/27,320,1,0,2020/4/16 20:09,
2020/4/16,29-112998,MLD-EX-20002,250,0,2020/5/27,960,1,0,2020/4/16 20:09,
2020/4/16,29-113000,MLD-EX-20002,250,0,2020/5/27,1155,1,0,2020/4/16 20:09,
2020/4/16,29-113001,MLD-EX-20002,260,0,2020/5/27,1921,1,0,2020/4/16 20:09,
2020/4/16,29-113004,MLD-EX-20002,250,0,2020/5/27,3841,1,0,2020/4/16 20:09,
2020/4/16,29-522868,MLD-EX-20002,250,0,2020/5/20,10080,1,0,2020/4/16 20:09,2020/5/12 14:06
2020/4/16,29-522928,BON-DFL-20008,60,0,2020/5/13,4385,1,0,2020/4/16 20:09,
2020/4/16,29-522928,BON-DFL-20009,70,0,2020/5/20,4385,1,0,2020/4/16 20:09,
2020/4/16,98-295442,MLD-EX-20002,220,0,2020/5/20,8,1,0,2020/4/16 20:09,
2020/5/12,29-113160,MLD-EX-20001,240,0,2020/6/10,4227,1,0,2020/5/12 12:46,
2020/5/12,29-113239,MLD-EX-20002,240,0,2020/6/10,4480,1,0,2020/5/12 12:46,
2020/5/12,29-113240,MLD-EX-20002,220,0,2020/6/10,2048,1,0,2020/5/12 12:46,
2020/5/12,29-113241,MLD-EX-20002,220,0,2020/6/10,2048,1,0,2020/5/12 12:46,
2020/5/12,29-113244,MLD-EX-20002,220,0,2020/6/10,512,1,0,2020/5/12 12:46,
2020/5/12,29-113247,MLD-EX-20002,220,0,2020/6/10,1024,1,0,2020/5/12 12:46,
2020/5/12,29-113251,MLD-EX-20002,220,0,2020/6/10,1536,1,0,2020/5/12 12:46,
2020/5/12,29-113255,MLD-EX-20002,220,0,2020/6/10,1536,1,0,2020/5/12 12:46,
2020/5/12,29-113258,MLD-EX-20002,220,0,2020/6/10,1024,1,0,2020/5/12 12:46,
2020/5/12,29-113263,MLD-EX-20002,220,0,2020/6/10,512,1,0,2020/5/12 12:46,
2020/5/12,29-113269,MLD-EX-20002,240,0,2020/6/10,1024,1,0,2020/5/12 12:46,
2020/5/12,29-522869,MLD-EX-20002,250,0,2020/5/15,10080,1,0,2020/5/12 12:46,2020/5/12 13:44
2020/5/12,29-522916,MLD-EX-20001,210,0,2020/6/10,4224,1,0,2020/5/12 12:46,
2020/5/12,29-522917,MLD-EX-20002,220,0,2020/6/15,14976,1,0,2020/5/12 12:46,
2020/5/12,29-522921,MLD-EX-20002,220,0,2020/6/17,14976,1,0,2020/5/12 12:46,
2020/5/12,29-522935,BON-DFL-20008,60,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522935,BON-DFL-20009,70,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522938,BON-DFL-20008,60,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522938,BON-DFL-20009,70,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522939,BON-DFL-20008,60,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522939,BON-DFL-20009,70,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522940,BON-DFL-20008,60,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522940,BON-DFL-20009,70,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522943,BON-DFL-20008,60,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/12,29-522943,BON-DFL-20009,70,0,2020/5/20,347,1,0,2020/5/12 12:46,2020/5/18 18:25
2020/5/15,29-113152,MLD-EX-20002,200,1,2020/6/24,19968,0,0,2020/5/15 17:45,2020/5/15 18:00
2020/5/15,29-113152,MLD-EX-20002,200,2,2020/6/26,19968,0,0,2020/5/15 18:00,
2020/5/15,29-113152,MLD-EX-20002,200,3,2020/6/29,19968,0,0,2020/5/15 18:00,
2020/5/15,29-113152,MLD-EX-20002,200,4,2020/7/1,19968,0,0,2020/5/15 18:00,
2020/5/15,29-113152,MLD-EX-20002,200,5,2020/7/3,19968,1,0,2020/5/15 18:00,
2020/5/15,29-113158,MLD-EX-20002,240,0,2020/6/1,12480,1,0,2020/5/15 17:45,
2020/5/15,29-113159,MLD-EX-20002,240,0,2020/6/12,12480,1,0,2020/5/15 17:45,
2020/5/15,29-113328,MLD-EX-20002,220,0,2020/6/12,320,1,0,2020/5/15 17:45,
2020/5/15,29-113332,MLD-EX-20002,220,0,2020/6/12,640,1,0,2020/5/15 17:45,
2020/5/15,29-113355,MLD-EX-20001,260,0,2020/6/17,2000,1,0,2020/5/15 17:45,
2020/5/15,29-113369,MLD-EX-20002,280,0,2020/6/12,160,1,0,2020/5/15 17:45,
2020/5/15,29-113370,MLD-EX-20002,250,0,2020/6/12,385,1,0,2020/5/15 17:45,
2020/5/15,29-113373,MLD-EX-20002,250,0,2020/6/12,2305,1,0,2020/5/15 17:45,
2020/5/15,29-113376,MLD-EX-20002,250,0,2020/6/12,2305,1,0,2020/5/15 17:45,
2020/5/15,29-113377,MLD-EX-20002,250,0,2020/6/19,320,1,0,2020/5/15 17:45,
2020/5/15,29-113381,MLD-EX-20002,220,0,2020/6/19,320,1,0,2020/5/15 17:45,
2020/5/15,29-113384,MLD-EX-20002,220,0,2020/6/19,512,1,0,2020/5/15 17:45,
2020/5/15,29-113387,MLD-EX-20002,220,0,2020/6/19,6400,1,0,2020/5/15 17:45,
2020/5/15,29-113388,MLD-EX-20002,220,0,2020/6/19,1600,1,0,2020/5/15 17:45,
2020/5/15,29-113392,MLD-EX-20002,220,0,2020/6/19,320,1,0,2020/5/15 17:45,
2020/5/15,29-113484,MLD-EX-20002,250,0,2020/6/22,17940,1,0,2020/5/15 17:45,
2020/5/15,29-113516,MLD-EX-20002,220,0,2020/6/19,1024,1,0,2020/5/15 17:45,
2020/5/15,29-113517,MLD-EX-20002,220,0,2020/6/19,1024,1,0,2020/5/15 17:45,
2020/5/15,29-113521,MLD-EX-20002,220,0,2020/6/19,1024,1,0,2020/5/15 17:45,
2020/5/15,29-113524,MLD-EX-20002,220,0,2020/6/19,1024,1,0,2020/5/15 17:45,
2020/5/15,29-113527,MLD-EX-20002,220,0,2020/6/19,1536,1,0,2020/5/15 17:45,
2020/5/15,29-113528,MLD-EX-20002,220,0,2020/6/19,512,1,0,2020/5/15 17:45,
2020/5/15,29-113532,MLD-EX-20002,220,0,2020/6/19,512,1,0,2020/5/15 17:45,
2020/5/15,29-113535,MLD-EX-20002,220,0,2020/6/19,1024,1,0,2020/5/15 17:45,
2020/5/15,29-113538,MLD-EX-20002,220,0,2020/6/19,512,1,0,2020/5/15 17:45,
2020/5/15,29-113539,MLD-EX-20002,220,0,2020/6/19,2048,1,0,2020/5/15 17:45,
2020/5/15,29-113546,MLD-EX-20001,240,0,2020/6/17,4227,1,0,2020/5/15 17:45,
2020/5/15,29-113549,MLD-EX-20002,240,0,2020/6/8,12480,1,0,2020/5/15 17:45,
2020/5/15,29-585356,MLD-MD-20055,80,0,2020/5/27,464,1,0,2020/5/15 15:07,
2020/5/15,29-585356,MLD-MD-20056,90,0,2020/5/27,464,1,0,2020/5/15 15:07,
2020/5/15,29-585383,MLD-MD-20055,90,0,2020/5/27,225,1,0,2020/5/15 15:07,
2020/5/15,29-585383,MLD-MD-20056,100,0,2020/5/27,225,1,0,2020/5/15 15:07,
2020/5/15,97-292137,MLD-MD-20055,80,0,2020/5/27,200,1,0,2020/5/15 15:07,
2020/5/15,97-292137,MLD-MD-20056,90,0,2020/5/27,200,1,0,2020/5/15 15:07,
2020/5/15,97-292152,MLD-MD-20055,90,0,2020/5/27,43,1,0,2020/5/15 15:07,
2020/5/15,97-292152,MLD-MD-20056,100,0,2020/5/27,43,1,0,2020/5/15 15:07,
2020/5/15,97-292154,MLD-MD-20055,90,0,2020/5/27,43,1,0,2020/5/15 15:07,
2020/5/15,97-292154,MLD-MD-20056,100,0,2020/5/27,43,1,0,2020/5/15 15:07,
2020/5/15,97-292155,MLD-MD-20055,90,0,2020/5/27,25,1,0,2020/5/15 15:07,
2020/5/15,97-292155,MLD-MD-20056,100,0,2020/5/27,25,1,0,2020/5/15 15:07,
2020/5/27,29-113609,BON-NDS-20002,80,0,2020/6/19,13090,1,0,2020/5/27 15:12,
2020/5/27,29-113609,CAS-NDS-20001,90,1,2020/6/12,3300,0,0,2020/5/27 15:12,2020/5/27 15:15
2020/5/27,29-113609,CAS-NDS-20001,90,2,2020/6/19,3310,1,0,2020/5/27 15:15,
2020/5/27,29-113609,CAS-NDS-20002,100,1,2020/6/12,3300,0,0,2020/5/27 15:12,2020/5/27 15:16
2020/5/27,29-113609,CAS-NDS-20002,100,2,2020/6/19,3310,1,0,2020/5/27 15:16,
2020/5/27,29-113609,MLD-NDS-20001,120,1,2020/6/12,6600,0,0,2020/5/27 15:12,2020/5/27 15:18
2020/5/27,29-113609,MLD-NDS-20001,120,2,2020/6/19,6490,1,0,2020/5/27 15:18,
2020/5/27,29-113609,MLD-NDS-20002,110,1,2020/6/12,6600,0,0,2020/5/27 15:12,2020/5/27 15:19
2020/5/27,29-113609,MLD-NDS-20002,110,2,2020/6/19,6490,1,0,2020/5/27 15:19,
2020/5/27,29-113609,SPR-NDS-20001,130,0,2020/6/12,13090,1,0,2020/5/27 15:12,
2020/5/27,29-113613,BON-NDS-20002,80,0,2020/7/15,13090,1,0,2020/5/27 15:12,
2020/5/27,29-113613,CAS-NDS-20001,90,1,2020/7/10,3300,0,0,2020/5/27 15:12,2020/5/27 15:17
2020/5/27,29-113613,CAS-NDS-20001,90,2,2020/7/17,3310,1,0,2020/5/27 15:17,
2020/5/27,29-113613,CAS-NDS-20002,100,1,2020/7/10,3300,0,0,2020/5/27 15:12,2020/5/27 15:17
2020/5/27,29-113613,CAS-NDS-20002,100,2,2020/7/17,3310,1,0,2020/5/27 15:17,
2020/5/27,29-113613,MLD-NDS-20001,120,1,2020/7/10,6600,0,0,2020/5/27 15:12,2020/5/27 15:18
2020/5/27,29-113613,MLD-NDS-20001,120,2,2020/7/17,6490,1,0,2020/5/27 15:18,
2020/5/27,29-113613,MLD-NDS-20002,110,1,2020/7/10,6600,0,0,2020/5/27 15:12,2020/5/27 15:20
2020/5/27,29-113613,MLD-NDS-20002,110,2,2020/7/19,6490,1,0,2020/5/27 15:20,
2020/5/27,29-113613,SPR-NDS-20001,130,0,2020/7/10,13090,1,0,2020/5/27 15:12,
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/6,33280,0,0,2020/6/5 10:12,2020/6/5 13:33
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/8,33280,0,0,2020/6/5 13:33,2020/6/5 13:33
2020/6/4,29-113155,MLD-EX-20002,200,0,2020/7/13,33280,1,0,2020/6/5 13:33,2020/6/5 13:33
2020/6/4,29-113642,MLD-EX-20002,240,0,2020/6/29,385,1,0,2020/6/5 10:12,
2020/6/4,29-113643,MLD-EX-20002,240,0,2020/6/29,385,1,0,2020/6/5 10:12,
2020/6/4,29-113646,MLD-EX-20002,250,0,2020/6/29,4609,1,0,2020/6/5 10:12,
2020/6/4,29-113649,MLD-EX-20002,220,0,2020/6/29,320,1,0,2020/6/5 10:12,
2020/6/4,29-113650,MLD-EX-20002,230,0,2020/6/29,4800,1,0,2020/6/5 10:12,
2020/6/4,29-113653,MLD-EX-20002,220,0,2020/7/10,3200,1,0,2020/6/5 10:12,
2020/6/4,29-113654,MLD-EX-20002,220,0,2020/7/10,320,1,0,2020/6/5 10:12,
2020/6/4,29-113664,MLD-EX-20002,220,0,2020/6/29,512,1,0,2020/6/5 10:12,
2020/6/4,29-113672,MLD-EX-20002,260,0,2020/7/10,512,1,0,2020/6/5 10:12,
2020/6/4,29-113675,MLD-EX-20002,240,0,2020/7/10,1921,1,0,2020/6/5 10:12,
2020/6/4,29-113676,MLD-EX-20002,220,0,2020/7/10,512,1,0,2020/6/5 10:12,
2020/6/4,29-113697,MLD-EX-20002,220,0,2020/7/10,768,1,0,2020/6/5 10:12,
2020/6/4,29-113698,MLD-EX-20002,220,0,2020/7/10,256,1,0,2020/6/5 10:12,
2020/6/4,29-113716,MLD-MD-20034,100,0,2020/6/26,1132,1,0,2020/6/5 10:12,
2020/6/4,29-113764,MLD-EX-20002,220,0,2020/7/10,2560,1,0,2020/6/5 10:12,
2020/6/4,97-297543,MLD-EX-20002,210,0,2020/6/29,136,1,0,2020/6/5 10:12,
2020/6/4,97-297544,MLD-EX-20002,210,0,2020/6/29,136,1,0,2020/6/5 10:12,
